,close,high,low,open,s,time,volume
0,48.759998321533,49.020000457764,48.430000305176,48.5,ok,2020-01-08,5021358
1,49.200000762939,49.290000915527,48.930000305176,49.139999389648,ok,2020-01-09,2589399
2,48.849998474121,49.580001831055,48.799999237061,49.259998321533,ok,2020-01-10,4362546
3,49.360000610352,49.650001525879,48.819999694824,49.099998474121,ok,2020-01-13,4041800
4,50.209999084473,50.279998779297,49.360000610352,49.430000305176,ok,2020-01-14,4406133
5,50.439998626709,50.939998626709,50.099998474121,50.509998321533,ok,2020-01-15,3656045
6,51.349998474121,51.360000610352,50.450000762939,50.590000152588,ok,2020-01-16,4772686
7,51.900001525879,51.939998626709,51.310001373291,51.450000762939,ok,2020-01-17,6560513
8,50.689998626709,51.380001068115,50.299999237061,51.380001068115,ok,2020-01-21,12100696
9,49.880001068115,51.040000915527,49.740001678467,50.680000305176,ok,2020-01-22,5109157
10,49.450000762939,49.610000610352,48.130001068115,49.029998779297,ok,2020-01-23,6305172
11,47.520000457764,49.299999237061,47.119998931885,49.139999389648,ok,2020-01-24,6470734
12,45.270000457764,46.139999389648,44.729999542236,45.400001525879,ok,2020-01-27,8099201
13,46.5,46.849998474121,45.380001068115,45.799999237061,ok,2020-01-28,7155699
14,46.5,46.970001220703,46.270000457764,46.360000610352,ok,2020-01-29,3408236
15,44.75,45.790000915527,43.759998321533,43.759998321533,ok,2020-01-30,14856083
16,43.529998779297,45.159999847412,43.209999084473,44.990001678467,ok,2020-01-31,11796397
17,42.75,44.110000610352,42.099998474121,43.75,ok,2020-02-03,8341740
18,43.560001373291,44.409999847412,43.380001068115,44.220001220703,ok,2020-02-04,6164371
19,44.139999389648,45.040000915527,43.909999847412,44.360000610352,ok,2020-02-05,6679626
20,43.779998779297,44.819999694824,43.740001678467,44.630001068115,ok,2020-02-06,4534629
21,42.200000762939,43.029998779297,41.979999542236,42.979999542236,ok,2020-02-07,11253034
22,41.779998779297,42.400001525879,41.659999847412,42.080001831055,ok,2020-02-10,4829298
23,42.950000762939,43.290000915527,42.040000915527,42.110000610352,ok,2020-02-11,5807600
24,44.060001373291,44.439998626709,43.080001831055,43.229999542236,ok,2020-02-12,6867912
25,43.200000762939,43.599998474121,42.759998321533,43.259998321533,ok,2020-02-13,6670587
26,42.599998474121,43.119998931885,42.5,43.069999694824,ok,2020-02-14,3998020
27,42.919998168945,42.970001220703,42.529998779297,42.599998474121,ok,2020-02-18,6246943
28,43.340000152588,43.439998626709,42.529998779297,42.560001373291,ok,2020-02-19,4625416
29,42.5,42.860000610352,42.189998626709,42.619998931885,ok,2020-02-20,5343805
30,41.689998626709,42.189998626709,41.650001525879,42.110000610352,ok,2020-02-21,8009836
31,37.759998321533,39.75,37.759998321533,39.380001068115,ok,2020-02-24,15441409
32,35.840000152588,38.110000610352,35.669998168945,38.0,ok,2020-02-25,16153658
