,close,high,low,open,s,time,volume
0,86.220001220703,87.419998168945,86.0,86.230003356934,ok,2020-01-08,951964
1,85.370002746582,86.440002441406,85.169998168945,86.0,ok,2020-01-09,983581
2,85.160003662109,86.190002441406,84.779998779297,85.919998168945,ok,2020-01-10,1118951
3,95.970001220703,98.970001220703,88.629997253418,89.040000915527,ok,2020-01-13,4250025
4,96.870002746582,98.949996948242,94.339996337891,95.720001220703,ok,2020-01-14,1878413
5,94.0,96.860000610352,93.150001525879,96.73999786377,ok,2020-01-15,1565550
6,96.910003662109,97.339996337891,94.040000915527,94.050003051758,ok,2020-01-16,1053414
7,95.599998474121,97.870002746582,95.199996948242,97.550003051758,ok,2020-01-17,1229754
8,98.25,101.2799987793,96.519996643066,96.889999389648,ok,2020-01-21,1809424
9,101.41999816895,102.80000305176,99.660003662109,99.949996948242,ok,2020-01-22,1705392
10,102.80000305176,103.23999786377,100.59999847412,101.2200012207,ok,2020-01-23,1389349
11,98.099998474121,103.5299987793,97.25,103.2200012207,ok,2020-01-24,1330730
12,95.970001220703,97.309997558594,93.559997558594,95.279998779297,ok,2020-01-27,1448078
13,99.419998168945,99.980003356934,96.51000213623,96.599998474121,ok,2020-01-28,887513
14,103.48000335693,104.16999816895,99.230003356934,100.55999755859,ok,2020-01-29,1434268
15,104.75,105.16999816895,101.19000244141,101.83999633789,ok,2020-01-30,1508924
16,101.70999908447,104.61000061035,99.459999084473,103.80000305176,ok,2020-01-31,1002033
17,101.98999786377,103.30000305176,101.38999938965,102.69000244141,ok,2020-02-03,891862
18,107.15000152588,107.44999694824,103.41999816895,103.91999816895,ok,2020-02-04,1588693
19,107.05999755859,109.73000335693,106.01999664307,108.94000244141,ok,2020-02-05,1377795
20,108.73999786377,110.76000213623,106.95999908447,107.38999938965,ok,2020-02-06,1066623
21,105.83999633789,108.06999969482,105.51000213623,107.91999816895,ok,2020-02-07,1060591
22,109.69999694824,109.93000030518,105.84999847412,106.0,ok,2020-02-10,1030788
23,110.43000030518,112.08999633789,109.84999847412,110.5,ok,2020-02-11,1050271
24,110.0,111.26999664307,106.0,108.19000244141,ok,2020-02-12,1339219
25,112.01999664307,113.08000183105,108.94000244141,109.62000274658,ok,2020-02-13,1091703
26,111.76999664307,113.16000366211,110.34999847412,112.59999847412,ok,2020-02-14,1090778
27,117.23999786377,117.87000274658,110.80000305176,111.0,ok,2020-02-18,1865837
28,117.36000061035,119.26000213623,116.63999938965,118.63999938965,ok,2020-02-19,2199093
29,115.90000152588,117.15000152588,111.75,117.0,ok,2020-02-20,1894267
30,113.54000091553,115.59999847412,110.75,115.44999694824,ok,2020-02-21,1582041
31,114.26000213623,115.70999908447,106.05000305176,107.5,ok,2020-02-24,1913493
