,close,high,low,open,s,time,volume
0,3.3900001049042,3.4900000095367,3.1300001144409,3.1400001049042,ok,2020-01-08,65258000
1,3.460000038147,3.579999923706,3.329999923706,3.4400000572205,ok,2020-01-09,54722000
2,3.5099999904633,3.579999923706,3.4000000953674,3.4900000095367,ok,2020-01-10,35762000
3,3.7000000476837,3.7300000190735,3.5199999809265,3.710000038147,ok,2020-01-13,59975000
4,3.7599999904633,3.8199999332428,3.6099998950958,3.7000000476837,ok,2020-01-14,55274000
5,4.289999961853,4.4800000190735,4.0,4.1900000572205,ok,2020-01-15,236358000
6,4.3699998855591,4.4000000953674,3.9100000858307,3.9900000095367,ok,2020-01-16,99337000
7,4.6700000762939,4.710000038147,4.460000038147,4.5100002288818,ok,2020-01-17,109601000
8,5.1700000762939,5.289999961853,4.5199999809265,4.5999999046326,ok,2020-01-21,181424000
9,4.789999961853,5.6500000953674,4.6900000572205,5.4200000762939,ok,2020-01-22,207132992
10,4.9200000762939,4.9499998092651,4.3099999427795,4.5700001716614,ok,2020-01-23,102535000
11,4.6599998474121,5.0599999427795,4.5100002288818,5.0,ok,2020-01-24,65538000
12,4.0100002288818,4.3499999046326,3.8399999141693,3.9800000190735,ok,2020-01-27,102029000
13,4.210000038147,4.2699999809265,4.0300002098083,4.25,ok,2020-01-28,48979000
14,4.2699999809265,4.3299999237061,4.0199999809265,4.2300000190735,ok,2020-01-29,54691000
15,4.0799999237061,4.3800001144409,4.0100002288818,4.2399997711182,ok,2020-01-30,75010000
16,3.7799999713898,4.039999961853,3.670000076294,4.0199999809265,ok,2020-01-31,77923000
17,4.0599999427795,4.1100001335144,3.5199999809265,3.539999961853,ok,2020-02-03,74052000
18,4.5100002288818,4.6999998092651,4.1599998474121,4.289999961853,ok,2020-02-04,123640000
19,4.3899998664856,4.4800000190735,4.1300001144409,4.3699998855591,ok,2020-02-05,73633000
20,4.0799999237061,4.3299999237061,4.0500001907349,4.1999998092651,ok,2020-02-06,75641000
21,3.8099999427795,4.0199999809265,3.7400000095367,4.0199999809265,ok,2020-02-07,80781000
22,3.8699998855591,3.9100000858307,3.6199998855591,3.670000076294,ok,2020-02-10,67158000
23,3.960000038147,4.0500001907349,3.7999999523163,3.829999923706,ok,2020-02-11,54097000
24,4.0700001716614,4.1999998092651,3.9800000190735,4.0,ok,2020-02-12,50975000
25,4.0300002098083,4.0500001907349,3.8599998950958,3.9500000476837,ok,2020-02-13,42411000
26,3.7699999809265,4.039999961853,3.75,4.0199999809265,ok,2020-02-14,69656000
27,3.7999999523163,3.9800000190735,3.7599999904633,3.9000000953674,ok,2020-02-18,47957000
28,4.0799999237061,4.0999999046326,3.8599998950958,3.9300000667572,ok,2020-02-19,73256000
29,4.2600002288818,4.4000000953674,4.0100002288818,4.0999999046326,ok,2020-02-20,86873000
30,4.0799999237061,4.1999998092651,4.0199999809265,4.1999998092651,ok,2020-02-21,40483000
31,3.8800001144409,3.9400000572205,3.7599999904633,3.789999961853,ok,2020-02-24,56247000
32,4.4000000953674,5.1900000572205,4.2399997711182,5.1799998283386,ok,2020-02-25,206259008
33,4.3400001525879,4.710000038147,4.3000001907349,4.5,ok,2020-02-26,69730000
34,4.1399998664856,4.3000001907349,3.920000076294,4.0900001525879,ok,2020-02-27,77847000
35,4.1300001144409,4.1399998664856,3.8699998855591,3.960000038147,ok,2020-02-28,63782000
36,4.1100001335144,4.1900000572205,3.9000000953674,4.1500000953674,ok,2020-03-02,56063000
37,4.0599999427795,4.210000038147,3.9500000476837,4.0799999237061,ok,2020-03-03,47644000
38,3.8699998855591,4.0700001716614,3.7699999809265,4.0300002098083,ok,2020-03-04,49466000
39,3.7200000286102,3.8900001049042,3.6800000667572,3.7799999713898,ok,2020-03-05,72698000
40,3.5499999523163,3.6600000858307,3.420000076294,3.6199998855591,ok,2020-03-06,61238000
41,3.289999961853,3.539999961853,2.9900000095367,3.0099999904633,ok,2020-03-09,55305000
42,3.5,3.539999961853,3.289999961853,3.4900000095367,ok,2020-03-10,34928000
43,3.3199999332428,3.5299999713898,3.2599999904633,3.4000000953674,ok,2020-03-11,31603000
44,3.1300001144409,3.2300000190735,2.9800000190735,3.0599999427795,ok,2020-03-12,52438000
45,3.1099998950958,3.329999923706,2.9900000095367,3.2799999713898,ok,2020-03-13,41770000
46,2.9400000572205,3.1099998950958,2.75,2.8699998855591,ok,2020-03-16,41266000
47,2.9000000953674,3.1199998855591,2.789999961853,2.9700000286102,ok,2020-03-17,34862000
48,2.4300000667572,2.579999923706,2.1099998950958,2.3900001049042,ok,2020-03-18,94431904
49,2.3800001144409,2.5499999523163,2.2300000190735,2.3099999427795,ok,2020-03-19,35499024
50,2.4000000953674,2.6400001049042,2.3499999046326,2.4900000095367,ok,2020-03-20,50528000
51,2.3699998855591,2.3699998855591,2.1500000953674,2.329999923706,ok,2020-03-23,47435200
52,2.5999999046326,2.75,2.4000000953674,2.5199999809265,ok,2020-03-24,64750140
53,2.7599999904633,2.9800000190735,2.5999999046326,2.7300000190735,ok,2020-03-25,56588264
54,2.9300000667572,3.0599999427795,2.789999961853,2.829999923706,ok,2020-03-26,43672212
55,2.8399999141693,2.8900001049042,2.7699999809265,2.8499999046326,ok,2020-03-27,25131984
56,2.710000038147,2.829999923706,2.7000000476837,2.8099999427795,ok,2020-03-30,20115300
57,2.7799999713898,2.8800001144409,2.6800000667572,2.829999923706,ok,2020-03-31,30261400
58,2.6500000953674,2.7599999904633,2.5999999046326,2.6300001144409,ok,2020-04-01,17153800
59,2.3900001049042,2.5899999141693,2.2200000286102,2.5099999904633,ok,2020-04-02,58942700
60,2.4000000953674,2.489599943161,2.329999923706,2.4500000476837,ok,2020-04-03,19519500
61,2.4700000286102,2.5499999523163,2.4000000953674,2.4800000190735,ok,2020-04-06,34866700
62,2.7000000476837,2.8099999427795,2.6500000953674,2.8099999427795,ok,2020-04-07,46149600
63,2.7400000095367,2.7999999523163,2.710000038147,2.7599999904633,ok,2020-04-08,18312900
64,2.670000076294,2.8199999332428,2.6300001144409,2.8199999332428,ok,2020-04-09,32810000
65,2.9700000286102,2.9700000286102,2.6300001144409,2.670000076294,ok,2020-04-13,38421700
66,3.0099999904633,3.1600000858307,2.920000076294,3.1500000953674,ok,2020-04-14,36479000
67,3.2000000476837,3.2000000476837,2.8800001144409,2.9500000476837,ok,2020-04-15,27529800
68,3.25,3.4100000858307,3.2000000476837,3.2999999523163,ok,2020-04-16,37801700
69,3.210000038147,3.3599998950958,3.1500000953674,3.3599998950958,ok,2020-04-17,22031900
