,close,high,low,open,s,time,volume
0,94.1402,94.4171,93.3283,93.3283,ok,2020-01-07 00:00:00,2736800
1,94.2815,94.9926,93.8473,94.0927,ok,2020-01-08 00:00:00,2374100
2,94.4228,94.7627,94.0893,94.5172,ok,2020-01-09 00:00:00,2940500
3,93.3228,94.6759,93.0522,94.6759,ok,2020-01-10 00:00:00,2898200
4,93.4396,93.7228,93.0494,93.4207,ok,2020-01-13 00:00:00,3090000
5,93.1262,93.6737,92.8619,93.0192,ok,2020-01-14 00:00:00,3138900
6,93.3843,94.0828,92.8745,93.1829,ok,2020-01-15 00:00:00,3107000
7,94.3614,94.6572,93.7698,93.7698,ok,2020-01-16 00:00:00,3569100
8,94.8837,95.5949,94.4306,94.8271,ok,2020-01-17 00:00:00,4635300
9,94.9268,95.5813,93.8632,94.5429,ok,2020-01-21 00:00:00,4907100
10,94.5089,95.3081,94.2194,94.8802,ok,2020-01-22 00:00:00,3490800
11,94.515,94.7919,93.7535,94.3955,ok,2020-01-23 00:00:00,4008400
12,94.1402,94.9142,93.6367,94.2723,ok,2020-01-24 00:00:00,3699900
13,92.8128,93.398,92.1709,92.7876,ok,2020-01-27 00:00:00,4335700
14,93.9374,94.9128,90.9103,92.471,ok,2020-01-28 00:00:00,5716600
15,93.9128,94.6239,93.0632,94.605,ok,2020-01-29 00:00:00,3826200
16,94.6379,94.7701,93.0269,93.0269,ok,2020-01-30 00:00:00,4379400
17,92.3027,94.4298,91.9377,94.1907,ok,2020-01-31 00:00:00,4609900
18,92.1491,93.6343,92.0484,92.8476,ok,2020-02-03 00:00:00,4688500
19,94.0234,94.2311,93.0228,93.0479,ok,2020-02-04 00:00:00,3832700
20,95.6396,95.6396,94.2362,95.0543,ok,2020-02-05 00:00:00,3604600
21,95.9899,96.3297,95.348,96.0969,ok,2020-02-06 00:00:00,3783300
22,96.3771,97.0253,95.6093,95.8547,ok,2020-02-07 00:00:00,4962900
23,96.205,97.1049,95.2107,96.8784,ok,2020-02-10 00:00:00,4040200
24,95.4061,97.4136,95.1669,97.2752,ok,2020-02-11 00:00:00,5397800
25,95.3631,95.7407,94.3436,95.3442,ok,2020-02-12 00:00:00,5769100
26,94.7736,95.7742,94.6855,95.384,ok,2020-02-13 00:00:00,3411500
27,95.0212,95.3925,94.4611,94.7821,ok,2020-02-14 00:00:00,3886300
28,93.6714,94.2756,93.0924,94.2504,ok,2020-02-18 00:00:00,2865500
29,93.2999,94.1117,92.9538,93.8474,ok,2020-02-19 00:00:00,3360600
30,92.8169,93.3455,91.5771,93.1253,ok,2020-02-20 00:00:00,3386300
31,93.82,93.8766,92.0579,92.6495,ok,2020-02-21 00:00:00,4277500
32,90.7612,91.7618,90.1067,91.2709,ok,2020-02-24 00:00:00,6413000
33,85.9501,91.4315,85.7235,91.0476,ok,2020-02-25 00:00:00,7608400
34,85.6838,88.7046,85.5013,86.8292,ok,2020-02-26 00:00:00,8434100
35,81.8448,85.1677,81.8134,84.2363,ok,2020-02-27 00:00:00,10197600
36,80.8603,81.1309,77.871,78.6891,ok,2020-02-28 00:00:00,12341100
37,83.0151,83.0529,79.3524,81.3977,ok,2020-03-02 00:00:00,9083600
38,82.0615,85.6235,81.3252,82.9489,ok,2020-03-03 00:00:00,9090000
39,86.0925,86.5959,82.1214,83.1976,ok,2020-03-04 00:00:00,5712700
40,78.2907,83.9861,77.5166,83.7343,ok,2020-03-05 00:00:00,8559800
41,78.3154,78.7245,74.2374,75.2821,ok,2020-03-06 00:00:00,8568100
42,71.43,73.7585,69.6364,71.4678,ok,2020-03-09 00:00:00,8671100
43,73.913,74.6178,70.2377,74.1647,ok,2020-03-10 00:00:00,9297700
44,66.5694,72.4347,66.1099,71.7991,ok,2020-03-11 00:00:00,10287400
45,63.4672,67.6082,57.3627,58.1934,ok,2020-03-12 00:00:00,19285400
46,65.2629,68.6423,60.952,67.5599,ok,2020-03-13 00:00:00,16770300
47,56.3032,61.4699,56.0829,59.0911,ok,2020-03-16 00:00:00,19586000
48,57.4858,57.8697,51.1737,56.3656,ok,2020-03-17 00:00:00,25522300
49,49.1639,53.2671,42.6315,53.2167,ok,2020-03-18 00:00:00,36292700
